T,X,Y,V,phi,spikes
6672,130.41,-80.28,7.1822,2.7952,0
6673,130.4,-80.277,7.2073,2.7958,0
6674,130.39,-80.273,7.2351,2.7966,0
6675,130.38,-80.27,7.2657,2.7976,0
6676,130.37,-80.266,7.2989,2.7987,0
6677,130.36,-80.263,7.3349,2.8,0
6678,130.35,-80.259,7.3736,2.8015,0
6679,130.35,-80.256,7.415,2.8031,0
6680,130.34,-80.252,7.4592,2.8049,0
6681,130.33,-80.25,7.506,2.8068,0
6682,130.32,-80.248,7.5556,2.8089,0
6683,130.31,-80.245,7.6079,2.8112,0
6684,130.3,-80.243,7.6629,2.8136,0
6685,130.3,-80.241,7.7205,2.8162,0
6686,130.29,-80.238,7.7807,2.8189,1
6687,130.28,-80.236,7.8435,2.8217,0
6688,130.27,-80.233,7.9089,2.8247,0
6689,130.26,-80.231,7.9768,2.8278,0
6690,130.26,-80.229,8.0472,2.831,0
6691,130.25,-80.227,8.12,2.8344,0
6692,130.24,-80.225,8.1951,2.8379,0
6693,130.23,-80.223,8.2725,2.8415,0
6694,130.23,-80.221,8.3522,2.8453,0
6695,130.22,-80.219,8.434,2.8491,1
6696,130.21,-80.217,8.5178,2.8531,0
6697,130.21,-80.215,8.6037,2.8572,0
6698,130.2,-80.213,8.6914,2.8613,0
6699,130.19,-80.211,8.781,2.8656,0
6700,130.18,-80.209,8.8722,2.87,0
6701,130.18,-80.207,8.965,2.8745,0
6702,130.17,-80.205,9.0592,2.8791,0
6703,130.16,-80.203,9.1548,2.8837,1
6704,130.15,-80.2,9.2516,2.8885,0
6705,130.14,-80.198,9.3495,2.8933,0
6706,130.14,-80.196,9.4484,2.8983,0
6707,130.13,-80.194,9.548,2.9033,0
6708,130.12,-80.191,9.6483,2.9083,0
6709,130.11,-80.189,9.7491,2.9135,0
6710,130.1,-80.187,9.8502,2.9187,0
6711,130.09,-80.185,9.9515,2.924,0
6712,130.08,-80.183,10.053,2.9294,0
6713,130.07,-80.181,10.154,2.9348,0
6714,130.06,-80.178,10.255,2.9403,0
6715,130.04,-80.176,10.355,2.9458,0
6716,130.03,-80.174,10.454,2.9514,0
6717,130.02,-80.172,10.553,2.9571,0
6718,130.01,-80.17,10.651,2.9628,0
6719,130,-80.168,10.747,2.9685,0
6720,129.99,-80.166,10.842,2.9743,0
6721,129.98,-80.164,10.935,2.9802,0
6722,129.97,-80.162,11.026,2.9861,0
6723,129.96,-80.16,11.116,2.992,0
6724,129.95,-80.158,11.203,2.998,0
6725,129.94,-80.156,11.288,3.004,0
6726,129.93,-80.154,11.37,3.01,0
6727,129.92,-80.152,11.449,3.0161,0
6728,129.91,-80.15,11.526,3.0223,0
6729,129.9,-80.148,11.599,3.0284,0
6730,129.89,-80.146,11.669,3.0347,0
6731,129.87,-80.144,11.736,3.0409,0
6732,129.86,-80.142,11.798,3.0472,0
6733,129.85,-80.142,11.858,3.0535,0
6734,129.84,-80.142,11.913,3.0598,0
6735,129.83,-80.142,11.964,3.0662,0
6736,129.81,-80.142,12.011,3.0726,0
6737,129.8,-80.142,12.053,3.079,0
6738,129.79,-80.142,12.091,3.0855,0
6739,129.78,-80.142,12.125,3.092,0
6740,129.76,-80.142,12.154,3.0985,0
6741,129.75,-80.142,12.178,3.1051,0
6742,129.74,-80.142,12.197,3.1117,0
6743,129.72,-80.142,12.211,3.1183,0
6744,129.71,-80.142,12.22,3.1249,0
6745,129.7,-80.142,12.224,3.1316,0
6746,129.69,-80.142,12.223,3.1383,0
6747,129.67,-80.142,12.217,-3.1382,0
6748,129.66,-80.142,12.205,-3.1314,0
6749,129.65,-80.142,12.188,-3.1247,1
6750,129.63,-80.143,12.166,-3.1179,0
6751,129.62,-80.144,12.139,-3.1111,0
6752,129.61,-80.144,12.106,-3.1043,0
6753,129.6,-80.145,12.068,-3.0974,0
6754,129.58,-80.146,12.024,-3.0906,0
6755,129.57,-80.146,11.976,-3.0837,0
6756,129.56,-80.147,11.922,-3.0768,0
6757,129.54,-80.148,11.863,-3.07,0
6758,129.53,-80.148,11.798,-3.0631,0
6759,129.52,-80.149,11.729,-3.0562,0
6760,129.51,-80.15,11.654,-3.0494,0
6761,129.5,-80.15,11.574,-3.0425,0
6762,129.49,-80.151,11.489,-3.0356,0
6763,129.48,-80.153,11.399,-3.0288,0
6764,129.48,-80.154,11.305,-3.022,0
6765,129.47,-80.155,11.205,-3.0152,0
6766,129.46,-80.156,11.101,-3.0084,0
6767,129.45,-80.157,10.992,-3.0017,0
6768,129.44,-80.158,10.878,-2.995,0
6769,129.43,-80.16,10.76,-2.9883,0
6770,129.42,-80.161,10.638,-2.9817,0
6771,129.41,-80.163,10.511,-2.9751,0
6772,129.4,-80.164,10.38,-2.9686,0
6773,129.39,-80.165,10.244,-2.9622,0
6774,129.38,-80.167,10.105,-2.9558,0
6775,129.37,-80.168,9.9615,-2.9495,0
6776,129.36,-80.17,9.8143,-2.9432,0
6777,129.35,-80.171,9.6633,-2.9371,0
6778,129.34,-80.173,9.5088,-2.931,0
6779,129.33,-80.174,9.3507,-2.9251,0
6780,129.32,-80.177,9.1893,-2.9192,0
6781,129.31,-80.18,9.0247,-2.9134,0
6782,129.3,-80.183,8.857,-2.9078,0
6783,129.29,-80.186,8.6864,-2.9022,0
6784,129.28,-80.189,8.513,-2.8968,0
6785,129.27,-80.192,8.337,-2.8915,0
6786,129.27,-80.194,8.1586,-2.8864,0
6787,129.26,-80.197,7.9779,-2.8814,0
6788,129.25,-80.2,7.7951,-2.8765,0
6789,129.24,-80.203,7.6103,-2.8719,0
6790,129.23,-80.206,7.4239,-2.8673,0
6791,129.23,-80.207,7.2359,-2.863,0
6792,129.22,-80.208,7.0467,-2.8588,0
6793,129.22,-80.209,6.8563,-2.8548,0
6794,129.21,-80.21,6.665,-2.851,0
6795,129.2,-80.211,6.4731,-2.8473,0
6796,129.2,-80.212,6.2807,-2.8439,0
6797,129.19,-80.214,6.0881,-2.8408,0
6798,129.19,-80.216,5.8955,-2.8378,0
6799,129.18,-80.218,5.7032,-2.8351,0
6800,129.17,-80.22,5.5113,-2.8326,0
6801,129.17,-80.222,5.3203,-2.8304,0
6802,129.16,-80.224,5.1302,-2.8285,0
6803,129.15,-80.226,4.9413,-2.8268,0
6804,129.15,-80.228,4.754,-2.8255,0
6805,129.14,-80.23,4.5684,-2.8245,0
6806,129.14,-80.232,4.3847,-2.8238,0
6807,129.13,-80.234,4.2033,-2.8235,0
6808,129.13,-80.237,4.0243,-2.8236,0
6809,129.13,-80.238,3.8481,-2.8241,0
6810,129.12,-80.238,3.6747,-2.825,0
6811,129.12,-80.239,3.5046,-2.8263,0
6812,129.12,-80.24,3.3378,-2.8282,0
6813,129.12,-80.24,3.1745,-2.8306,0
6814,129.11,-80.241,3.0151,-2.8336,0
6815,129.11,-80.242,2.8597,-2.8372,0
6816,129.11,-80.242,2.7084,-2.8414,0
6817,129.11,-80.243,2.5615,-2.8463,0
6818,129.1,-80.244,2.419,-2.852,0
6819,129.1,-80.244,2.2812,-2.8586,0
6820,129.1,-80.245,2.1482,-2.866,0
6821,129.1,-80.245,2.0201,-2.8744,0
6822,129.1,-80.245,1.897,-2.8838,0
6823,129.1,-80.245,1.779,-2.8943,0
6824,129.1,-80.245,1.6662,-2.906,0
6825,129.1,-80.245,1.5587,-2.919,0
6826,129.1,-80.245,1.4564,-2.9334,0
6827,129.1,-80.245,1.3595,-2.9492,0
6828,129.1,-80.245,1.2679,-2.9666,0
6829,129.1,-80.245,1.1816,-2.9856,0
6830,129.1,-80.245,1.1007,-3.0063,0
6831,129.09,-80.245,1.0251,-3.0287,0
6832,129.09,-80.245,0.95467,-3.0528,0
6833,129.09,-80.245,0.88942,-3.0786,0
6834,129.09,-80.245,0.8292,-3.1061,0
6835,129.09,-80.245,0.7739,-3.1351,0
6836,129.09,-80.245,0.72336,3.1178,0
6837,129.09,-80.245,0.67739,3.0865,0
6838,129.09,-80.245,0.63578,3.0545,1
6839,129.09,-80.245,0.59831,3.0223,1
6840,129.09,-80.245,0.56471,2.9905,0
6841,129.09,-80.245,0.5347,2.9594,0
6842,129.08,-80.245,0.508,2.9299,0
6843,129.08,-80.245,0.48432,2.9024,0
6844,129.08,-80.245,0.46336,2.8776,0
6845,129.08,-80.245,0.44483,2.8561,0
6846,129.08,-80.245,0.42849,2.8384,0
6847,129.08,-80.245,0.41408,2.8248,0
6848,129.08,-80.245,0.40139,2.8157,0
6849,129.08,-80.245,0.39026,2.8115,0
6850,129.08,-80.245,0.38053,2.8121,0
6851,129.08,-80.245,0.37209,2.8176,0
6852,129.08,-80.245,0.36487,2.8281,0
6853,129.08,-80.245,0.3588,2.8433,0
6854,129.08,-80.245,0.35388,2.863,0
6855,129.08,-80.245,0.35007,2.8869,0
6856,129.08,-80.245,0.34739,2.9146,0
6857,129.08,-80.245,0.34583,2.9457,0
6858,129.08,-80.245,0.34542,2.9795,0
6859,129.07,-80.245,0.34615,3.0157,0
6860,129.07,-80.246,0.34804,3.0535,0
6861,129.07,-80.246,0.35108,3.0924,0
6862,129.07,-80.246,0.35526,3.1319,0
6863,129.07,-80.246,0.36055,-3.1118,0
6864,129.07,-80.246,0.36692,-3.0727,0
6865,129.07,-80.247,0.37433,-3.0344,0
6866,129.07,-80.247,0.38273,-2.9973,0
6867,129.07,-80.247,0.39208,-2.9617,0
6868,129.07,-80.247,0.40232,-2.9278,0
6869,129.07,-80.247,0.41341,-2.8957,0
6870,129.07,-80.248,0.42529,-2.8656,0
6871,129.07,-80.248,0.43792,-2.8375,0
6872,129.07,-80.248,0.45126,-2.8114,0
6873,129.07,-80.248,0.46527,-2.7875,0
6874,129.07,-80.248,0.47992,-2.7656,0
6875,129.07,-80.249,0.49519,-2.7458,0
6876,129.07,-80.249,0.51106,-2.728,0
6877,129.07,-80.249,0.52753,-2.7121,0
6878,129.07,-80.249,0.54457,-2.6981,0
6879,129.07,-80.249,0.56219,-2.686,0
6880,129.07,-80.25,0.58039,-2.6756,0
6881,129.07,-80.25,0.59917,-2.6669,0
6882,129.07,-80.25,0.61854,-2.6599,0
6883,129.07,-80.25,0.63851,-2.6544,0
6884,129.07,-80.25,0.6591,-2.6504,0
6885,129.07,-80.251,0.68031,-2.6478,0
6886,129.07,-80.251,0.70216,-2.6466,0
6887,129.06,-80.251,0.72465,-2.6465,0
6888,129.06,-80.251,0.74781,-2.6477,0
6889,129.06,-80.251,0.77164,-2.6499,0
6890,129.06,-80.252,0.79614,-2.6532,0
6891,129.06,-80.252,0.82133,-2.6574,0
6892,129.06,-80.252,0.8472,-2.6624,0
6893,129.06,-80.252,0.87374,-2.6682,0
6894,129.06,-80.252,0.90094,-2.6747,0
6895,129.06,-80.253,0.9288,-2.6818,0
6896,129.06,-80.253,0.95728,-2.6895,0
6897,129.06,-80.253,0.98636,-2.6976,1
6898,129.06,-80.253,1.016,-2.7062,0
6899,129.06,-80.253,1.0462,-2.7151,0
6900,129.06,-80.253,1.0768,-2.7243,0
6901,129.05,-80.253,1.1078,-2.7338,0
6902,129.05,-80.253,1.1392,-2.7435,0
6903,129.05,-80.253,1.1709,-2.7533,0
6904,129.05,-80.253,1.2027,-2.7633,0
6905,129.05,-80.253,1.2347,-2.7733,0
6906,129.05,-80.253,1.2667,-2.7833,0
6907,129.05,-80.253,1.2987,-2.7934,0
6908,129.05,-80.253,1.3305,-2.8035,0
6909,129.05,-80.254,1.362,-2.8135,0
6910,129.05,-80.255,1.3931,-2.8234,0
6911,129.05,-80.256,1.4237,-2.8333,0
6912,129.05,-80.258,1.4538,-2.8431,0
6913,129.05,-80.259,1.4831,-2.8528,0
6914,129.05,-80.26,1.5115,-2.8624,0
6915,129.04,-80.261,1.539,-2.8718,0
6916,129.04,-80.262,1.5655,-2.8812,0
6917,129.04,-80.262,1.5907,-2.8903,0
6918,129.04,-80.263,1.6146,-2.8993,1
6919,129.03,-80.264,1.6371,-2.9082,0
6920,129.03,-80.264,1.6581,-2.9169,0
6921,129.03,-80.265,1.6774,-2.9254,0
6922,129.02,-80.266,1.6951,-2.9338,0
6923,129.02,-80.267,1.7109,-2.942,0
6924,129.02,-80.267,1.7247,-2.95,0
6925,129.02,-80.268,1.7366,-2.9579,0
6926,129.02,-80.269,1.7465,-2.9655,0
6927,129.02,-80.269,1.7542,-2.973,0
6928,129.01,-80.269,1.7597,-2.9803,0
6929,129.01,-80.269,1.7629,-2.9874,0
6930,129.01,-80.269,1.7639,-2.9943,0
6931,129.01,-80.269,1.7625,-3.001,1
6932,129.01,-80.269,1.7589,-3.0075,0
6933,129.01,-80.269,1.7528,-3.0138,0
6934,129.01,-80.269,1.7444,-3.0199,0
6935,129.01,-80.269,1.7336,-3.0257,0
6936,129,-80.269,1.7204,-3.0313,0
6937,129,-80.269,1.7049,-3.0367,0
6938,129,-80.269,1.6871,-3.0418,0
6939,129,-80.269,1.667,-3.0466,0
6940,129,-80.269,1.6447,-3.0512,0
6941,128.99,-80.269,1.6202,-3.0555,0
6942,128.99,-80.269,1.5937,-3.0595,1
6943,128.99,-80.269,1.5651,-3.0631,0
6944,128.99,-80.269,1.5345,-3.0664,0
6945,128.99,-80.269,1.5021,-3.0694,0
6946,128.99,-80.269,1.468,-3.0719,0
6947,128.98,-80.269,1.4322,-3.0741,0
6948,128.98,-80.269,1.3948,-3.0758,0
6949,128.98,-80.269,1.356,-3.077,0
6950,128.98,-80.269,1.3159,-3.0777,0
6951,128.98,-80.269,1.2746,-3.0779,0
6952,128.98,-80.269,1.2323,-3.0775,0
6953,128.98,-80.269,1.189,-3.0764,0
6954,128.98,-80.269,1.1449,-3.0746,0
6955,128.98,-80.269,1.1002,-3.0721,0
6956,128.97,-80.269,1.055,-3.0688,0
6957,128.97,-80.269,1.0094,-3.0645,0
6958,128.97,-80.269,0.96365,-3.0592,0
6959,128.97,-80.269,0.9178,-3.0528,0
6960,128.97,-80.269,0.87203,-3.0452,0
6961,128.97,-80.269,0.82649,-3.0362,0
6962,128.97,-80.269,0.78132,-3.0257,0
6963,128.97,-80.269,0.73669,-3.0134,0
6964,128.97,-80.269,0.69272,-2.9992,0
6965,128.97,-80.269,0.64958,-2.9829,0
6966,128.96,-80.269,0.6074,-2.964,0
6967,128.96,-80.269,0.56633,-2.9424,0
6968,128.96,-80.269,0.52653,-2.9176,0
6969,128.96,-80.269,0.48813,-2.8891,0
6970,128.96,-80.269,0.45129,-2.8565,0
6971,128.96,-80.269,0.41617,-2.8192,0
6972,128.96,-80.269,0.38292,-2.7764,0
6973,128.96,-80.269,0.3517,-2.7276,0
6974,128.96,-80.269,0.32268,-2.6719,0
6975,128.96,-80.269,0.29602,-2.6086,0
6976,128.96,-80.27,0.27188,-2.5373,0
6977,128.96,-80.271,0.25042,-2.4574,0
6978,128.96,-80.272,0.23175,-2.3693,0
6979,128.96,-80.272,0.21595,-2.2735,0
6980,128.96,-80.273,0.20302,-2.1716,0
6981,128.96,-80.274,0.19287,-2.0659,0
6982,128.96,-80.274,0.1853,-1.959,0
6983,128.96,-80.275,0.18002,-1.8539,0
6984,128.96,-80.276,0.17665,-1.7534,0
6985,128.96,-80.277,0.17477,-1.6594,0
6986,128.96,-80.277,0.17396,-1.5732,0
6987,128.96,-80.277,0.17384,-1.4956,0
6988,128.96,-80.277,0.17405,-1.4264,0
6989,128.96,-80.277,0.17433,-1.3652,0
6990,128.96,-80.277,0.17442,-1.3116,0
6991,128.96,-80.277,0.17417,-1.2648,0
6992,128.96,-80.277,0.17346,-1.224,0
6993,128.96,-80.277,0.17218,-1.1886,0
6994,128.96,-80.277,0.1703,-1.158,0
6995,128.96,-80.277,0.1678,-1.1317,0
6996,128.96,-80.277,0.16466,-1.1091,0
6997,128.96,-80.277,0.16091,-1.0899,0
6998,128.96,-80.277,0.15659,-1.0738,0
6999,128.96,-80.277,0.15173,-1.0604,0
7000,128.96,-80.277,0.14638,-1.0496,0
7001,128.96,-80.277,0.14061,-1.0412,0
7002,128.96,-80.277,0.13448,-1.035,0
7003,128.96,-80.277,0.12805,-1.031,0
7004,128.96,-80.277,0.12141,-1.0291,0
7005,128.96,-80.277,0.11461,-1.0292,0
7006,128.96,-80.277,0.10773,-1.0312,0
7007,128.96,-80.277,0.10083,-1.0353,0
7008,128.96,-80.277,0.093986,-1.0415,0
7009,128.96,-80.277,0.087256,-1.0496,0
7010,128.96,-80.277,0.0807,-1.0599,1
7011,128.96,-80.277,0.074373,-1.0721,0
7012,128.96,-80.277,0.068323,-1.0864,0
7013,128.96,-80.277,0.062594,-1.1025,0
7014,128.96,-80.277,0.057221,-1.1203,0
7015,128.96,-80.277,0.052232,-1.1393,0
7016,128.96,-80.277,0.047646,-1.1591,0
7017,128.96,-80.277,0.043475,-1.1788,0
7018,128.96,-80.277,0.039722,-1.1973,0
7019,128.96,-80.277,0.036383,-1.2134,0
7020,128.96,-80.277,0.033446,-1.2253,0
7021,128.96,-80.277,0.030896,-1.2314,0
7022,128.96,-80.277,0.028714,-1.2296,0
7023,128.96,-80.277,0.026882,-1.2184,0
7024,128.96,-80.277,0.025385,-1.1962,0
7025,128.96,-80.277,0.024208,-1.1624,0
7026,128.96,-80.277,0.023343,-1.1169,0
7027,128.96,-80.277,0.022778,-1.0607,0
7028,128.96,-80.277,0.022502,-0.99566,0
7029,128.96,-80.277,0.022492,-0.92408,0
7030,128.96,-80.277,0.022718,-0.84844,0
7031,128.96,-80.277,0.023139,-0.77089,0
7032,128.96,-80.277,0.023703,-0.6929,0
7033,128.96,-80.277,0.024355,-0.61518,0
7034,128.96,-80.277,0.025035,-0.53759,0
7035,128.96,-80.277,0.025689,-0.45932,0
7036,128.96,-80.277,0.026267,-0.37893,0
7037,128.96,-80.277,0.026731,-0.29446,0
7038,128.96,-80.277,0.027063,-0.2035,0
7039,128.96,-80.277,0.027264,-0.10315,0
7040,128.96,-80.277,0.027375,0.0097993,0
7041,128.96,-80.277,0.02748,0.13857,0
7042,128.96,-80.277,0.027722,0.28562,0
7043,128.96,-80.277,0.028308,0.45127,0
7044,128.96,-80.277,0.029497,0.63207,0
7045,128.96,-80.277,0.031566,0.8201,0
7046,128.96,-80.277,0.034752,1.0046,0
7047,128.96,-80.277,0.039207,1.1757,0
7048,128.96,-80.277,0.04499,1.3271,0
7049,128.96,-80.277,0.052094,1.457,0
7050,128.96,-80.277,0.060475,1.5666,0
7051,128.96,-80.277,0.070075,1.6586,0
7052,128.96,-80.277,0.080833,1.7359,0
7053,128.96,-80.277,0.09269,1.8011,0
7054,128.96,-80.277,0.10559,1.8566,0
7055,128.96,-80.277,0.11946,1.9042,0
7056,128.96,-80.277,0.13425,1.9455,0
7057,128.96,-80.277,0.14989,1.9815,0
7058,128.96,-80.277,0.1663,2.0131,0
7059,128.96,-80.277,0.1834,2.0413,0
7060,128.96,-80.277,0.20112,2.0665,0
7061,128.96,-80.277,0.21936,2.0892,0
7062,128.96,-80.277,0.23801,2.1098,0
7063,128.96,-80.277,0.25699,2.1287,0
7064,128.96,-80.277,0.27618,2.1461,0
7065,128.96,-80.277,0.29546,2.1622,0
7066,128.96,-80.277,0.31472,2.1773,0
7067,128.96,-80.277,0.33383,2.1915,0
7068,128.96,-80.277,0.35267,2.2049,0
7069,128.96,-80.277,0.37111,2.2177,0
7070,128.96,-80.277,0.38902,2.2301,0
7071,128.96,-80.277,0.40627,2.242,0
7072,128.96,-80.277,0.42272,2.2536,0
7073,128.96,-80.276,0.43825,2.265,0
7074,128.96,-80.276,0.45273,2.2763,0
7075,128.96,-80.275,0.46605,2.2876,0
7076,128.96,-80.275,0.47807,2.2989,0
7077,128.96,-80.274,0.48869,2.3103,0
7078,128.96,-80.274,0.4978,2.3219,0
7079,128.96,-80.273,0.50531,2.3339,0
7080,128.96,-80.273,0.51114,2.3462,0
7081,128.96,-80.272,0.51519,2.359,0
7082,128.96,-80.272,0.51741,2.3725,0
7083,128.96,-80.271,0.51775,2.3866,0
7084,128.96,-80.271,0.51617,2.4017,0
7085,128.96,-80.27,0.51265,2.4178,0
7086,128.96,-80.27,0.50718,2.4351,0
7087,128.96,-80.269,0.49978,2.4538,0
7088,128.96,-80.269,0.49047,2.4742,0
7089,128.96,-80.269,0.47932,2.4966,0
7090,128.96,-80.269,0.4664,2.5213,0
7091,128.96,-80.269,0.45182,2.5487,0
7092,128.95,-80.269,0.43571,2.5793,0
7093,128.95,-80.269,0.41823,2.6137,0
7094,128.95,-80.269,0.3996,2.6527,0
7095,128.95,-80.269,0.38005,2.6969,0
7096,128.95,-80.269,0.35987,2.7476,0
7097,128.95,-80.269,0.33942,2.8058,0
7098,128.95,-80.269,0.31911,2.8729,0
7099,128.95,-80.269,0.29943,2.9504,0
7100,128.95,-80.269,0.28093,3.0395,0
7101,128.95,-80.269,0.26426,3.1415,0
7102,128.95,-80.269,0.25007,-3.0268,0
7103,128.95,-80.269,0.23903,-2.8999,0
7104,128.95,-80.269,0.23166,-2.7638,0
7105,128.95,-80.269,0.22828,-2.6232,0
7106,128.95,-80.269,0.22886,-2.4835,0
7107,128.95,-80.269,0.23305,-2.3501,0
7108,128.95,-80.269,0.24022,-2.227,0
7109,128.95,-80.269,0.24955,-2.1166,0
7110,128.95,-80.269,0.26018,-2.0193,0
7111,128.95,-80.269,0.2713,-1.9346,1
7112,128.95,-80.269,0.28212,-1.8612,0
7113,128.95,-80.269,0.29197,-1.7979,0
7114,128.95,-80.269,0.30024,-1.7431,0
7115,128.95,-80.269,0.3064,-1.6955,0
7116,128.95,-80.269,0.30997,-1.654,0
7117,128.95,-80.269,0.31053,-1.6177,0
7118,128.95,-80.269,0.30769,-1.5856,0
7119,128.95,-80.269,0.3011,-1.5571,0
7120,128.95,-80.269,0.29045,-1.5315,0
7121,128.95,-80.269,0.27546,-1.5082,0
7122,128.95,-80.269,0.25586,-1.4867,0
7123,128.95,-80.269,0.23143,-1.4662,0
7124,128.95,-80.269,0.20197,-1.4459,0
7125,128.95,-80.269,0.1673,-1.4241,0
7126,128.95,-80.269,0.12728,-1.3969,0
7127,128.95,-80.269,0.081826,-1.351,0
7128,128.95,-80.269,0.031275,-1.1807,0
7129,128.95,-80.269,0.027821,1.4199,0
7130,128.95,-80.269,0.089628,1.6298,0
7131,128.95,-80.269,0.15786,1.6754,0
7132,128.95,-80.269,0.23194,1.6978,0
7133,128.95,-80.269,0.31179,1.7122,0
7134,128.95,-80.269,0.39734,1.7226,0
7135,128.95,-80.269,0.48849,1.7307,0
7136,128.95,-80.269,0.58514,1.7373,0
7137,128.95,-80.269,0.68716,1.7427,0
7138,128.95,-80.268,0.79439,1.7472,0
7139,128.95,-80.267,0.90665,1.751,0
7140,128.95,-80.266,1.0237,1.7541,0
7141,128.95,-80.265,1.1454,1.7568,0
7142,128.95,-80.264,1.2714,1.7589,0
7143,128.95,-80.263,1.4015,1.7607,0
7144,128.95,-80.262,1.5354,1.7621,0
7145,128.95,-80.261,1.6728,1.7631,0
7146,128.95,-80.26,1.8134,1.7639,0
7147,128.95,-80.259,1.9567,1.7644,0
7148,128.95,-80.258,2.1026,1.7645,0
7149,128.95,-80.257,2.2505,1.7645,1
7150,128.95,-80.256,2.4002,1.7642,0
7151,128.95,-80.255,2.5512,1.7637,0
7152,128.95,-80.254,2.7033,1.763,0
7153,128.95,-80.253,2.8559,1.7621,0
7154,128.95,-80.249,3.0086,1.761,0
7155,128.95,-80.245,3.1612,1.7597,0
7156,128.95,-80.242,3.3132,1.7583,0
7157,128.95,-80.238,3.4642,1.7567,0
7158,128.94,-80.234,3.6138,1.7549,0
7159,128.94,-80.23,3.7616,1.753,0
7160,128.94,-80.225,3.9074,1.7509,1
7161,128.94,-80.22,4.0506,1.7487,0
7162,128.94,-80.216,4.191,1.7464,0
7163,128.94,-80.211,4.3283,1.7439,0
7164,128.93,-80.206,4.4621,1.7412,0
7165,128.93,-80.202,4.5921,1.7384,0
7166,128.93,-80.197,4.718,1.7355,0
7167,128.93,-80.191,4.8397,1.7325,0
7168,128.93,-80.185,4.9568,1.7293,0
7169,128.93,-80.179,5.0691,1.726,0
7170,128.92,-80.173,5.1764,1.7225,0
7171,128.92,-80.167,5.2786,1.7189,0
7172,128.92,-80.161,5.3755,1.7152,0
7173,128.92,-80.155,5.4669,1.7113,0
7174,128.92,-80.149,5.5529,1.7073,0
7175,128.92,-80.143,5.6332,1.7031,0
7176,128.92,-80.136,5.7078,1.6988,0
7177,128.92,-80.13,5.7767,1.6944,0
7178,128.92,-80.123,5.84,1.6898,0
7179,128.92,-80.117,5.8975,1.685,0
7180,128.92,-80.11,5.9494,1.6801,0
7181,128.92,-80.104,5.9957,1.6751,0
7182,128.92,-80.098,6.0365,1.6698,0
7183,128.92,-80.091,6.0719,1.6644,0
7184,128.92,-80.085,6.1021,1.6589,0
7185,128.92,-80.078,6.1271,1.6532,0
7186,128.92,-80.073,6.1471,1.6472,0
7187,128.92,-80.068,6.1624,1.6411,0
7188,128.92,-80.063,6.173,1.6349,0
7189,128.92,-80.057,6.1793,1.6284,0
7190,128.92,-80.052,6.1814,1.6217,0
7191,128.92,-80.047,6.1795,1.6149,0
7192,128.92,-80.041,6.1739,1.6078,0
7193,128.92,-80.036,6.1649,1.6006,0
7194,128.92,-80.031,6.1526,1.5931,0
7195,128.92,-80.026,6.1375,1.5854,0
7196,128.92,-80.02,6.1196,1.5775,0
